Date,Year,Month,YearMonth,BusinessUnit,StatementType,LineItem,Category,Amount
2025-10-01,2025,10,202510,Wholesale,P&L,Opex,Marketing,3965.75
2025-10-01,2025,10,202510,Wholesale,P&L,Opex,Professional Fees,1172.46
2025-10-01,2025,10,202510,Wholesale,P&L,Opex,R&D,2155.13
2025-10-01,2025,10,202510,Wholesale,P&L,Opex,Rent & Utilities,2778.5
2025-10-01,2025,10,202510,Wholesale,P&L,Opex,Salaries & Benefits,21743.61
2025-10-01,2025,10,202510,Wholesale,P&L,Revenue,Product Sales,124188.61
2025-10-01,2025,10,202510,Wholesale,P&L,Revenue,Service Revenue,41396.2
2025-11-01,2025,11,202511,Corporate,CF,Financing CF,Debt Repayment,-13000.34
2025-11-01,2025,11,202511,Corporate,P&L,Other,Depreciation & Amortization,20647.58
2025-11-01,2025,11,202511,Corporate,P&L,Other,Income Tax Expense,15349.13
2025-11-01,2025,11,202511,Corporate,P&L,Other,Interest Expense,7544.01
2025-11-01,2025,11,202511,E-commerce,CF,Investing CF,Capital Expenditures,-16471.54
2025-11-01,2025,11,202511,E-commerce,CF,Operating CF,Change in Accounts Payable,2931.92
2025-11-01,2025,11,202511,E-commerce,CF,Operating CF,Change in Accounts Receivable,-6391.09
2025-11-01,2025,11,202511,E-commerce,CF,Operating CF,Change in Inventory,-2887.23
2025-11-01,2025,11,202511,E-commerce,P&L,COGS,Direct Labor,25401.07
2025-11-01,2025,11,202511,E-commerce,P&L,COGS,Materials,43658.09
2025-11-01,2025,11,202511,E-commerce,P&L,COGS,Shipping & Logistics,10319.18
2025-11-01,2025,11,202511,E-commerce,P&L,Opex,IT & Software,1765.94
2025-11-01,2025,11,202511,E-commerce,P&L,Opex,Marketing,9078.84
2025-11-01,2025,11,202511,E-commerce,P&L,Opex,Professional Fees,675.49
2025-11-01,2025,11,202511,E-commerce,P&L,Opex,R&D,5336.31
2025-11-01,2025,11,202511,E-commerce,P&L,Opex,Rent & Utilities,1807.08
2025-11-01,2025,11,202511,E-commerce,P&L,Opex,Salaries & Benefits,20300.35
2025-11-01,2025,11,202511,E-commerce,P&L,Revenue,Product Sales,138260.53
2025-11-01,2025,11,202511,E-commerce,P&L,Revenue,Service Revenue,15362.28
2025-11-01,2025,11,202511,Retail,CF,Investing CF,Capital Expenditures,-14809.41
2025-11-01,2025,11,202511,Retail,CF,Operating CF,Change in Accounts Payable,5039.72
2025-11-01,2025,11,202511,Retail,CF,Operating CF,Change in Accounts Receivable,-14274.51
2025-11-01,2025,11,202511,Retail,CF,Operating CF,Change in Inventory,-5795.71
2025-11-01,2025,11,202511,Retail,P&L,COGS,Direct Labor,45665.11
2025-11-01,2025,11,202511,Retail,P&L,COGS,Materials,78486.91
2025-11-01,2025,11,202511,Retail,P&L,COGS,Shipping & Logistics,18551.45
2025-11-01,2025,11,202511,Retail,P&L,Opex,IT & Software,2735.16
2025-11-01,2025,11,202511,Retail,P&L,Opex,Marketing,8085.91
2025-11-01,2025,11,202511,Retail,P&L,Opex,Professional Fees,1224.44
2025-11-01,2025,11,202511,Retail,P&L,Opex,R&D,2801.35
2025-11-01,2025,11,202511,Retail,P&L,Opex,Rent & Utilities,3646.0
2025-11-01,2025,11,202511,Retail,P&L,Opex,Salaries & Benefits,29841.88
2025-11-01,2025,11,202511,Retail,P&L,Revenue,Product Sales,182651.1
2025-11-01,2025,11,202511,Retail,P&L,Revenue,Service Revenue,60883.7
2025-11-01,2025,11,202511,Wholesale,CF,Investing CF,Capital Expenditures,-9393.52
2025-11-01,2025,11,202511,Wholesale,CF,Operating CF,Change in Accounts Payable,2961.38
2025-11-01,2025,11,202511,Wholesale,CF,Operating CF,Change in Accounts Receivable,-5697.15
2025-11-01,2025,11,202511,Wholesale,CF,Operating CF,Change in Inventory,-2873.63
2025-11-01,2025,11,202511,Wholesale,P&L,COGS,Direct Labor,37699.72
2025-11-01,2025,11,202511,Wholesale,P&L,COGS,Materials,64796.4
2025-11-01,2025,11,202511,Wholesale,P&L,COGS,Shipping & Logistics,15315.51
2025-11-01,2025,11,202511,Wholesale,P&L,Opex,IT & Software,1979.87
2025-11-01,2025,11,202511,Wholesale,P&L,Opex,Marketing,4393.93
2025-11-01,2025,11,202511,Wholesale,P&L,Opex,Professional Fees,1669.99
2025-11-01,2025,11,202511,Wholesale,P&L,Opex,R&D,2445.32
2025-11-01,2025,11,202511,Wholesale,P&L,Opex,Rent & Utilities,2813.79
2025-11-01,2025,11,202511,Wholesale,P&L,Opex,Salaries & Benefits,22706.82
2025-11-01,2025,11,202511,Wholesale,P&L,Revenue,Product Sales,132094.06
2025-11-01,2025,11,202511,Wholesale,P&L,Revenue,Service Revenue,44031.35
2025-12-01,2025,12,202512,Corporate,CF,Financing CF,Debt Repayment,-12870.34
2025-12-01,2025,12,202512,Corporate,CF,Financing CF,Dividends Paid,-16854.02
2025-12-01,2025,12,202512,Corporate,P&L,Other,Depreciation & Amortization,20311.47
2025-12-01,2025,12,202512,Corporate,P&L,Other,Income Tax Expense,19747.47
2025-12-01,2025,12,202512,Corporate,P&L,Other,Interest Expense,8180.02
2025-12-01,2025,12,202512,E-commerce,CF,Investing CF,Capital Expenditures,-14377.37
2025-12-01,2025,12,202512,E-commerce,CF,Operating CF,Change in Accounts Payable,4079.34
2025-12-01,2025,12,202512,E-commerce,CF,Operating CF,Change in Accounts Receivable,-6507.0
2025-12-01,2025,12,202512,E-commerce,CF,Operating CF,Change in Inventory,-2535.42
2025-12-01,2025,12,202512,E-commerce,P&L,COGS,Direct Labor,26396.49
2025-12-01,2025,12,202512,E-commerce,P&L,COGS,Materials,45368.97
2025-12-01,2025,12,202512,E-commerce,P&L,COGS,Shipping & Logistics,10723.58
2025-12-01,2025,12,202512,E-commerce,P&L,Opex,IT & Software,1825.19
2025-12-01,2025,12,202512,E-commerce,P&L,Opex,Marketing,5904.22
2025-12-01,2025,12,202512,E-commerce,P&L,Opex,Professional Fees,1078.99
2025-12-01,2025,12,202512,E-commerce,P&L,Opex,R&D,3907.67
2025-12-01,2025,12,202512,E-commerce,P&L,Opex,Rent & Utilities,1761.25
2025-12-01,2025,12,202512,E-commerce,P&L,Opex,Salaries & Benefits,20809.78
2025-12-01,2025,12,202512,E-commerce,P&L,Revenue,Product Sales,146674.66
2025-12-01,2025,12,202512,E-commerce,P&L,Revenue,Service Revenue,16297.18
2025-12-01,2025,12,202512,Retail,CF,Investing CF,Capital Expenditures,-9544.3
2025-12-01,2025,12,202512,Retail,CF,Operating CF,Change in Accounts Payable,2537.92
2025-12-01,2025,12,202512,Retail,CF,Operating CF,Change in Accounts Receivable,-14157.23
2025-12-01,2025,12,202512,Retail,CF,Operating CF,Change in Inventory,-3120.81
2025-12-01,2025,12,202512,Retail,P&L,COGS,Direct Labor,51608.56
2025-12-01,2025,12,202512,Retail,P&L,COGS,Materials,88702.21
2025-12-01,2025,12,202512,Retail,P&L,COGS,Shipping & Logistics,20965.98
2025-12-01,2025,12,202512,Retail,P&L,Opex,IT & Software,2406.11
2025-12-01,2025,12,202512,Retail,P&L,Opex,Marketing,7758.02
2025-12-01,2025,12,202512,Retail,P&L,Opex,Professional Fees,1637.58
2025-12-01,2025,12,202512,Retail,P&L,Opex,R&D,3543.68
2025-12-01,2025,12,202512,Retail,P&L,Opex,Rent & Utilities,3649.27
2025-12-01,2025,12,202512,Retail,P&L,Opex,Salaries & Benefits,31974.76
2025-12-01,2025,12,202512,Retail,P&L,Revenue,Product Sales,201474.39
2025-12-01,2025,12,202512,Retail,P&L,Revenue,Service Revenue,67158.13
2025-12-01,2025,12,202512,Wholesale,CF,Investing CF,Capital Expenditures,-14680.97
2025-12-01,2025,12,202512,Wholesale,CF,Operating CF,Change in Accounts Payable,1963.25
2025-12-01,2025,12,202512,Wholesale,CF,Operating CF,Change in Accounts Receivable,-7639.29
2025-12-01,2025,12,202512,Wholesale,CF,Operating CF,Change in Inventory,-5343.38
2025-12-01,2025,12,202512,Wholesale,P&L,COGS,Direct Labor,38925.01
2025-12-01,2025,12,202512,Wholesale,P&L,COGS,Materials,66902.36
2025-12-01,2025,12,202512,Wholesale,P&L,COGS,Shipping & Logistics,15813.28
2025-12-01,2025,12,202512,Wholesale,P&L,Opex,IT & Software,1825.24
2025-12-01,2025,12,202512,Wholesale,P&L,Opex,Marketing,6551.45
2025-12-01,2025,12,202512,Wholesale,P&L,Opex,Professional Fees,1261.78
2025-12-01,2025,12,202512,Wholesale,P&L,Opex,R&D,2213.89
2025-12-01,2025,12,202512,Wholesale,P&L,Opex,Rent & Utilities,2813.2
2025-12-01,2025,12,202512,Wholesale,P&L,Opex,Salaries & Benefits,22153.15
2025-12-01,2025,12,202512,Wholesale,P&L,Revenue,Product Sales,135017.25
2025-12-01,2025,12,202512,Wholesale,P&L,Revenue,Service Revenue,45005.75
